Counter({1: 283, 0: 188, 2: 67})
224/300 trn-loss-MF: 0.4705  trn-loss-MF: 0.4705 trn-loss-MF: 0.4705 trn-auc: 0.8541  acc: 0.7565 val-auc: 0.7699  acc: 0.6500
225/300 trn-loss-MF: 0.4557  trn-loss-MF: 0.4557 trn-loss-MF: 0.4557 trn-auc: 0.8667  acc: 0.7732 val-auc: 0.7806  acc: 0.6833
226/300 trn-loss-MF: 0.4096  trn-loss-MF: 0.4096 trn-loss-MF: 0.4096 trn-auc: 0.8805  acc: 0.8011 val-auc: 0.7511  acc: 0.6333
227/300 trn-loss-MF: 0.4061  trn-loss-MF: 0.4061 trn-loss-MF: 0.4061 trn-auc: 0.8944  acc: 0.8364 val-auc: 0.7834  acc: 0.7000
228/300 trn-loss-MF: 0.3758  trn-loss-MF: 0.3758 trn-loss-MF: 0.3758 trn-auc: 0.9013  acc: 0.8457 val-auc: 0.7795  acc: 0.6833
229/300 trn-loss-MF: 0.3619  trn-loss-MF: 0.3619 trn-loss-MF: 0.3619 trn-auc: 0.8971  acc: 0.8234 val-auc: 0.7700  acc: 0.6667
230/300 trn-loss-MF: 0.3587  trn-loss-MF: 0.3587 trn-loss-MF: 0.3587 trn-auc: 0.8994  acc: 0.8309 val-auc: 0.7795  acc: 0.6833
231/300 trn-loss-MF: 0.3373  trn-loss-MF: 0.3373 trn-loss-MF: 0.3373 trn-auc: 0.9136  acc: 0.8569 val-auc: 0.7985  acc: 0.7167
232/300 trn-loss-MF: 0.3112  trn-loss-MF: 0.3112 trn-loss-MF: 0.3112 trn-auc: 0.9186  acc: 0.8643 val-auc: 0.7985  acc: 0.7167
233/300 trn-loss-MF: 0.2927  trn-loss-MF: 0.2927 trn-loss-MF: 0.2927 trn-auc: 0.9213  acc: 0.8662 val-auc: 0.7879  acc: 0.7000
234/300 trn-loss-MF: 0.2850  trn-loss-MF: 0.2850 trn-loss-MF: 0.2850 trn-auc: 0.9184  acc: 0.8717 val-auc: 0.8152  acc: 0.7500
235/300 trn-loss-MF: 0.2777  trn-loss-MF: 0.2777 trn-loss-MF: 0.2777 trn-auc: 0.9332  acc: 0.8903 val-auc: 0.8152  acc: 0.7500
236/300 trn-loss-MF: 0.2486  trn-loss-MF: 0.2486 trn-loss-MF: 0.2486 trn-auc: 0.9397  acc: 0.8978 val-auc: 0.7879  acc: 0.7000
237/300 trn-loss-MF: 0.2377  trn-loss-MF: 0.2377 trn-loss-MF: 0.2377 trn-auc: 0.9508  acc: 0.9201 val-auc: 0.8152  acc: 0.7500
238/300 trn-loss-MF: 0.2128  trn-loss-MF: 0.2128 trn-loss-MF: 0.2128 trn-auc: 0.9556  acc: 0.9275 val-auc: 0.8152  acc: 0.7500
239/300 trn-loss-MF: 0.1985  trn-loss-MF: 0.1985 trn-loss-MF: 0.1985 trn-auc: 0.9557  acc: 0.9257 val-auc: 0.8140  acc: 0.7500
240/300 trn-loss-MF: 0.1839  trn-loss-MF: 0.1839 trn-loss-MF: 0.1839 trn-auc: 0.9634  acc: 0.9387 val-auc: 0.8374  acc: 0.7833
241/300 trn-loss-MF: 0.1626  trn-loss-MF: 0.1626 trn-loss-MF: 0.1626 trn-auc: 0.9677  acc: 0.9442 val-auc: 0.8374  acc: 0.7833
242/300 trn-loss-MF: 0.1550  trn-loss-MF: 0.1550 trn-loss-MF: 0.1550 trn-auc: 0.9776  acc: 0.9610 val-auc: 0.8374  acc: 0.7833
243/300 trn-loss-MF: 0.1347  trn-loss-MF: 0.1347 trn-loss-MF: 0.1347 trn-auc: 0.9786  acc: 0.9665 val-auc: 0.8469  acc: 0.8000
244/300 trn-loss-MF: 0.1182  trn-loss-MF: 0.1182 trn-loss-MF: 0.1182 trn-auc: 0.9717  acc: 0.9498 val-auc: 0.8235  acc: 0.7667
245/300 trn-loss-MF: 0.1134  trn-loss-MF: 0.1134 trn-loss-MF: 0.1134 trn-auc: 0.9785  acc: 0.9610 val-auc: 0.8330  acc: 0.7833
246/300 trn-loss-MF: 0.1027  trn-loss-MF: 0.1027 trn-loss-MF: 0.1027 trn-auc: 0.9845  acc: 0.9740 val-auc: 0.8564  acc: 0.8167
247/300 trn-loss-MF: 0.1000  trn-loss-MF: 0.1000 trn-loss-MF: 0.1000 trn-auc: 0.9808  acc: 0.9647 val-auc: 0.8588  acc: 0.7833
248/300 trn-loss-MF: 0.1027  trn-loss-MF: 0.1027 trn-loss-MF: 0.1027 trn-auc: 0.9657  acc: 0.9517 val-auc: 0.8572  acc: 0.8000
249/300 trn-loss-MF: 0.1378  trn-loss-MF: 0.1378 trn-loss-MF: 0.1378 trn-auc: 0.9600  acc: 0.9294 val-auc: 0.8482  acc: 0.7667
250/300 trn-loss-MF: 0.1886  trn-loss-MF: 0.1886 trn-loss-MF: 0.1886 trn-auc: 0.8871  acc: 0.8513 val-auc: 0.7801  acc: 0.7167
251/300 trn-loss-MF: 0.4203  trn-loss-MF: 0.4203 trn-loss-MF: 0.4203 trn-auc: 0.9226  acc: 0.8941 val-auc: 0.8674  acc: 0.8333
252/300 trn-loss-MF: 0.2738  trn-loss-MF: 0.2738 trn-loss-MF: 0.2738 trn-auc: 0.9183  acc: 0.8680 val-auc: 0.7995  acc: 0.7167
253/300 trn-loss-MF: 0.2783  trn-loss-MF: 0.2783 trn-loss-MF: 0.2783 trn-auc: 0.9321  acc: 0.8848 val-auc: 0.8366  acc: 0.7500
254/300 trn-loss-MF: 0.2376  trn-loss-MF: 0.2376 trn-loss-MF: 0.2376 trn-auc: 0.9521  acc: 0.9331 val-auc: 0.8890  acc: 0.8500
255/300 trn-loss-MF: 0.2213  trn-loss-MF: 0.2213 trn-loss-MF: 0.2213 trn-auc: 0.9344  acc: 0.9015 val-auc: 0.8213  acc: 0.7667
256/300 trn-loss-MF: 0.2386  trn-loss-MF: 0.2386 trn-loss-MF: 0.2386 trn-auc: 0.9373  acc: 0.8903 val-auc: 0.8875  acc: 0.8000
257/300 trn-loss-MF: 0.2154  trn-loss-MF: 0.2154 trn-loss-MF: 0.2154 trn-auc: 0.9431  acc: 0.9145 val-auc: 0.8830  acc: 0.8000
258/300 trn-loss-MF: 0.2049  trn-loss-MF: 0.2049 trn-loss-MF: 0.2049 trn-auc: 0.9671  acc: 0.9461 val-auc: 0.8605  acc: 0.8000
259/300 trn-loss-MF: 0.1658  trn-loss-MF: 0.1658 trn-loss-MF: 0.1658 trn-auc: 0.9663  acc: 0.9461 val-auc: 0.8307  acc: 0.7833
260/300 trn-loss-MF: 0.1591  trn-loss-MF: 0.1591 trn-loss-MF: 0.1591 trn-auc: 0.9756  acc: 0.9591 val-auc: 0.8795  acc: 0.8333
261/300 trn-loss-MF: 0.1309  trn-loss-MF: 0.1309 trn-loss-MF: 0.1309 trn-auc: 0.9781  acc: 0.9647 val-auc: 0.8667  acc: 0.8167
262/300 trn-loss-MF: 0.1225  trn-loss-MF: 0.1225 trn-loss-MF: 0.1225 trn-auc: 0.9820  acc: 0.9740 val-auc: 0.8834  acc: 0.8500
263/300 trn-loss-MF: 0.1118  trn-loss-MF: 0.1118 trn-loss-MF: 0.1118 trn-auc: 0.9767  acc: 0.9591 val-auc: 0.8966  acc: 0.8500
264/300 trn-loss-MF: 0.1165  trn-loss-MF: 0.1165 trn-loss-MF: 0.1165 trn-auc: 0.9444  acc: 0.9275 val-auc: 0.8651  acc: 0.8333
265/300 trn-loss-MF: 0.2127  trn-loss-MF: 0.2127 trn-loss-MF: 0.2127 trn-auc: 0.8628  acc: 0.7565 val-auc: 0.8517  acc: 0.7333
266/300 trn-loss-MF: 0.5467  trn-loss-MF: 0.5467 trn-loss-MF: 0.5467 trn-auc: 0.8641  acc: 0.7770 val-auc: 0.8005  acc: 0.7167
267/300 trn-loss-MF: 0.5092  trn-loss-MF: 0.5092 trn-loss-MF: 0.5092 trn-auc: 0.8557  acc: 0.7398 val-auc: 0.8657  acc: 0.7500
268/300 trn-loss-MF: 0.4870  trn-loss-MF: 0.4870 trn-loss-MF: 0.4870 trn-auc: 0.8517  acc: 0.7825 val-auc: 0.7424  acc: 0.6667
269/300 trn-loss-MF: 0.5433  trn-loss-MF: 0.5433 trn-loss-MF: 0.5433 trn-auc: 0.8119  acc: 0.7714 val-auc: 0.7884  acc: 0.7667
270/300 trn-loss-MF: 0.6332  trn-loss-MF: 0.6332 trn-loss-MF: 0.6332 trn-auc: 0.8157  acc: 0.6729 val-auc: 0.8066  acc: 0.6500
271/300 trn-loss-MF: 0.5408  trn-loss-MF: 0.5408 trn-loss-MF: 0.5408 trn-auc: 0.8145  acc: 0.6766 val-auc: 0.7939  acc: 0.6333
272/300 trn-loss-MF: 0.5729  trn-loss-MF: 0.5729 trn-loss-MF: 0.5729 trn-auc: 0.8305  acc: 0.7138 val-auc: 0.7851  acc: 0.6333
273/300 trn-loss-MF: 0.5425  trn-loss-MF: 0.5425 trn-loss-MF: 0.5425 trn-auc: 0.8312  acc: 0.7286 val-auc: 0.8229  acc: 0.7000
274/300 trn-loss-MF: 0.5302  trn-loss-MF: 0.5302 trn-loss-MF: 0.5302 trn-auc: 0.8403  acc: 0.7584 val-auc: 0.8312  acc: 0.7167
275/300 trn-loss-MF: 0.5255  trn-loss-MF: 0.5255 trn-loss-MF: 0.5255 trn-auc: 0.8639  acc: 0.7751 val-auc: 0.7975  acc: 0.6833
276/300 trn-loss-MF: 0.4879  trn-loss-MF: 0.4879 trn-loss-MF: 0.4879 trn-auc: 0.8593  acc: 0.7677 val-auc: 0.7753  acc: 0.6500
277/300 trn-loss-MF: 0.4760  trn-loss-MF: 0.4760 trn-loss-MF: 0.4760 trn-auc: 0.8639  acc: 0.7770 val-auc: 0.7859  acc: 0.6667
278/300 trn-loss-MF: 0.4593  trn-loss-MF: 0.4593 trn-loss-MF: 0.4593 trn-auc: 0.8627  acc: 0.7751 val-auc: 0.7910  acc: 0.6833
279/300 trn-loss-MF: 0.4393  trn-loss-MF: 0.4393 trn-loss-MF: 0.4393 trn-auc: 0.8843  acc: 0.8123 val-auc: 0.8160  acc: 0.7333
280/300 trn-loss-MF: 0.4162  trn-loss-MF: 0.4162 trn-loss-MF: 0.4162 trn-auc: 0.8953  acc: 0.8401 val-auc: 0.8052  acc: 0.7500
281/300 trn-loss-MF: 0.3935  trn-loss-MF: 0.3935 trn-loss-MF: 0.3935 trn-auc: 0.9055  acc: 0.8532 val-auc: 0.8306  acc: 0.7667
282/300 trn-loss-MF: 0.3830  trn-loss-MF: 0.3830 trn-loss-MF: 0.3830 trn-auc: 0.9156  acc: 0.8587 val-auc: 0.8255  acc: 0.7500
283/300 trn-loss-MF: 0.3390  trn-loss-MF: 0.3390 trn-loss-MF: 0.3390 trn-auc: 0.9268  acc: 0.8792 val-auc: 0.7799  acc: 0.7333
284/300 trn-loss-MF: 0.3077  trn-loss-MF: 0.3077 trn-loss-MF: 0.3077 trn-auc: 0.9341  acc: 0.8941 val-auc: 0.7787  acc: 0.7333
285/300 trn-loss-MF: 0.2788  trn-loss-MF: 0.2788 trn-loss-MF: 0.2788 trn-auc: 0.9457  acc: 0.9108 val-auc: 0.7882  acc: 0.7500
286/300 trn-loss-MF: 0.2524  trn-loss-MF: 0.2524 trn-loss-MF: 0.2524 trn-auc: 0.9495  acc: 0.9164 val-auc: 0.7799  acc: 0.7333
287/300 trn-loss-MF: 0.2305  trn-loss-MF: 0.2305 trn-loss-MF: 0.2305 trn-auc: 0.9521  acc: 0.9219 val-auc: 0.8127  acc: 0.7833
288/300 trn-loss-MF: 0.2060  trn-loss-MF: 0.2060 trn-loss-MF: 0.2060 trn-auc: 0.9605  acc: 0.9349 val-auc: 0.7938  acc: 0.7500
289/300 trn-loss-MF: 0.1875  trn-loss-MF: 0.1875 trn-loss-MF: 0.1875 trn-auc: 0.9595  acc: 0.9368 val-auc: 0.8244  acc: 0.8000
290/300 trn-loss-MF: 0.1871  trn-loss-MF: 0.1871 trn-loss-MF: 0.1871 trn-auc: 0.9629  acc: 0.9405 val-auc: 0.8520  acc: 0.8167
291/300 trn-loss-MF: 0.1736  trn-loss-MF: 0.1736 trn-loss-MF: 0.1736 trn-auc: 0.9598  acc: 0.9312 val-auc: 0.8469  acc: 0.8000
292/300 trn-loss-MF: 0.1634  trn-loss-MF: 0.1634 trn-loss-MF: 0.1634 trn-auc: 0.9680  acc: 0.9480 val-auc: 0.8469  acc: 0.8000
293/300 trn-loss-MF: 0.1465  trn-loss-MF: 0.1465 trn-loss-MF: 0.1465 trn-auc: 0.9779  acc: 0.9647 val-auc: 0.8155  acc: 0.8000
294/300 trn-loss-MF: 0.1305  trn-loss-MF: 0.1305 trn-loss-MF: 0.1305 trn-auc: 0.9798  acc: 0.9721 val-auc: 0.8294  acc: 0.8167
295/300 trn-loss-MF: 0.1192  trn-loss-MF: 0.1192 trn-loss-MF: 0.1192 trn-auc: 0.9817  acc: 0.9703 val-auc: 0.8486  acc: 0.8167
296/300 trn-loss-MF: 0.1124  trn-loss-MF: 0.1124 trn-loss-MF: 0.1124 trn-auc: 0.9879  acc: 0.9814 val-auc: 0.8664  acc: 0.8500
297/300 trn-loss-MF: 0.0978  trn-loss-MF: 0.0978 trn-loss-MF: 0.0978 trn-auc: 0.9827  acc: 0.9758 val-auc: 0.8631  acc: 0.8500
298/300 trn-loss-MF: 0.0973  trn-loss-MF: 0.0973 trn-loss-MF: 0.0973 trn-auc: 0.9703  acc: 0.9517 val-auc: 0.8519  acc: 0.8167
299/300 trn-loss-MF: 0.1029  trn-loss-MF: 0.1029 trn-loss-MF: 0.1029 trn-auc: 0.9742  acc: 0.9628 val-auc: 0.8675  acc: 0.8500
time: 53.3546 sec.
tst-auc: 0.9643  acc: 0.9333
sens: [[0.9523809519274377, 0.9999999996875, 0.8571428559183674], [0.9999999995238095, 0.8749999997265625, 0.9999999985714286]]
spes: [[0.9999999997435898, 0.9285714282397959, 0.9999999998113207], [0.9487179484746877, 0.9999999996428571, 0.9622641507618369]]
(538,)
(60,)
Counter({1: 283, 0: 188, 2: 67})
  0/300 trn-loss-MF: 1.2886  trn-loss-MF: 1.2886 trn-loss-MF: 1.2886 trn-auc: 0.5560  acc: 0.4833 val-auc: 0.5576  acc: 0.5000
  1/300 trn-loss-MF: 0.9761  trn-loss-MF: 0.9761 trn-loss-MF: 0.9761 trn-auc: 0.6741  acc: 0.4275 val-auc: 0.6842  acc: 0.4333
  2/300 trn-loss-MF: 0.8771  trn-loss-MF: 0.8771 trn-loss-MF: 0.8771 trn-auc: 0.6893  acc: 0.4610 val-auc: 0.6930  acc: 0.4500
  3/300 trn-loss-MF: 0.7599  trn-loss-MF: 0.7599 trn-loss-MF: 0.7599 trn-auc: 0.7451  acc: 0.6041 val-auc: 0.7467  acc: 0.6000
  4/300 trn-loss-MF: 0.7112  trn-loss-MF: 0.7112 trn-loss-MF: 0.7112 trn-auc: 0.7571  acc: 0.6115 val-auc: 0.7511  acc: 0.6000
  5/300 trn-loss-MF: 0.6504  trn-loss-MF: 0.6504 trn-loss-MF: 0.6504 trn-auc: 0.7410  acc: 0.5353 val-auc: 0.7403  acc: 0.5333
  6/300 trn-loss-MF: 0.6058  trn-loss-MF: 0.6058 trn-loss-MF: 0.6058 trn-auc: 0.7579  acc: 0.5688 val-auc: 0.7486  acc: 0.5500
  7/300 trn-loss-MF: 0.5957  trn-loss-MF: 0.5957 trn-loss-MF: 0.5957 trn-auc: 0.7984  acc: 0.6636 val-auc: 0.7732  acc: 0.6000
  8/300 trn-loss-MF: 0.5587  trn-loss-MF: 0.5587 trn-loss-MF: 0.5587 trn-auc: 0.8002  acc: 0.6654 val-auc: 0.8067  acc: 0.6667
  9/300 trn-loss-MF: 0.5388  trn-loss-MF: 0.5388 trn-loss-MF: 0.5388 trn-auc: 0.8414  acc: 0.7472 val-auc: 0.8435  acc: 0.7500
 10/300 trn-loss-MF: 0.4887  trn-loss-MF: 0.4887 trn-loss-MF: 0.4887 trn-auc: 0.8446  acc: 0.7342 val-auc: 0.8218  acc: 0.7000
 11/300 trn-loss-MF: 0.4402  trn-loss-MF: 0.4402 trn-loss-MF: 0.4402 trn-auc: 0.8700  acc: 0.7807 val-auc: 0.8385  acc: 0.7333
 12/300 trn-loss-MF: 0.3944  trn-loss-MF: 0.3944 trn-loss-MF: 0.3944 trn-auc: 0.8926  acc: 0.8309 val-auc: 0.8292  acc: 0.7500
 13/300 trn-loss-MF: 0.3582  trn-loss-MF: 0.3582 trn-loss-MF: 0.3582 trn-auc: 0.8958  acc: 0.8290 val-auc: 0.8252  acc: 0.7333
 14/300 trn-loss-MF: 0.3206  trn-loss-MF: 0.3206 trn-loss-MF: 0.3206 trn-auc: 0.9090  acc: 0.8494 val-auc: 0.8162  acc: 0.7000
 15/300 trn-loss-MF: 0.3092  trn-loss-MF: 0.3092 trn-loss-MF: 0.3092 trn-auc: 0.9030  acc: 0.8383 val-auc: 0.7914  acc: 0.6833
 16/300 trn-loss-MF: 0.3073  trn-loss-MF: 0.3073 trn-loss-MF: 0.3073 trn-auc: 0.9499  acc: 0.9182 val-auc: 0.8281  acc: 0.7500
 17/300 trn-loss-MF: 0.2462  trn-loss-MF: 0.2462 trn-loss-MF: 0.2462 trn-auc: 0.9459  acc: 0.9238 val-auc: 0.7855  acc: 0.7167
 18/300 trn-loss-MF: 0.2515  trn-loss-MF: 0.2515 trn-loss-MF: 0.2515 trn-auc: 0.8536  acc: 0.7454 val-auc: 0.8005  acc: 0.6667
 19/300 trn-loss-MF: 0.3859  trn-loss-MF: 0.3859 trn-loss-MF: 0.3859 trn-auc: 0.9241  acc: 0.8829 val-auc: 0.8449  acc: 0.7833
 20/300 trn-loss-MF: 0.2471  trn-loss-MF: 0.2471 trn-loss-MF: 0.2471 trn-auc: 0.8954  acc: 0.8773 val-auc: 0.7465  acc: 0.7167
 21/300 trn-loss-MF: 0.3142  trn-loss-MF: 0.3142 trn-loss-MF: 0.3142 trn-auc: 0.9071  acc: 0.8401 val-auc: 0.8267  acc: 0.7167
 22/300 trn-loss-MF: 0.2585  trn-loss-MF: 0.2585 trn-loss-MF: 0.2585 trn-auc: 0.8958  acc: 0.8178 val-auc: 0.8056  acc: 0.6833
 23/300 trn-loss-MF: 0.2705  trn-loss-MF: 0.2705 trn-loss-MF: 0.2705 trn-auc: 0.9452  acc: 0.9126 val-auc: 0.8526  acc: 0.7833
 24/300 trn-loss-MF: 0.2127  trn-loss-MF: 0.2127 trn-loss-MF: 0.2127 trn-auc: 0.9435  acc: 0.9294 val-auc: 0.7754  acc: 0.7000
 25/300 trn-loss-MF: 0.2406  trn-loss-MF: 0.2406 trn-loss-MF: 0.2406 trn-auc: 0.9712  acc: 0.9610 val-auc: 0.8310  acc: 0.7667
 26/300 trn-loss-MF: 0.1961  trn-loss-MF: 0.1961 trn-loss-MF: 0.1961 trn-auc: 0.9443  acc: 0.9033 val-auc: 0.8385  acc: 0.7333
 27/300 trn-loss-MF: 0.2049  trn-loss-MF: 0.2049 trn-loss-MF: 0.2049 trn-auc: 0.9334  acc: 0.8829 val-auc: 0.8329  acc: 0.7333
 28/300 trn-loss-MF: 0.2092  trn-loss-MF: 0.2092 trn-loss-MF: 0.2092 trn-auc: 0.9709  acc: 0.9517 val-auc: 0.8272  acc: 0.7667
 29/300 trn-loss-MF: 0.1677  trn-loss-MF: 0.1677 trn-loss-MF: 0.1677 trn-auc: 0.9748  acc: 0.9684 val-auc: 0.7862  acc: 0.7333
 30/300 trn-loss-MF: 0.1858  trn-loss-MF: 0.1858 trn-loss-MF: 0.1858 trn-auc: 0.9776  acc: 0.9684 val-auc: 0.7931  acc: 0.7000
 31/300 trn-loss-MF: 0.1616  trn-loss-MF: 0.1616 trn-loss-MF: 0.1616 trn-auc: 0.9682  acc: 0.9442 val-auc: 0.8296  acc: 0.7333
 32/300 trn-loss-MF: 0.1616  trn-loss-MF: 0.1616 trn-loss-MF: 0.1616 trn-auc: 0.9723  acc: 0.9517 val-auc: 0.8213  acc: 0.7167
 33/300 trn-loss-MF: 0.1522  trn-loss-MF: 0.1522 trn-loss-MF: 0.1522 trn-auc: 0.9833  acc: 0.9758 val-auc: 0.8061  acc: 0.7333
 34/300 trn-loss-MF: 0.1484  trn-loss-MF: 0.1484 trn-loss-MF: 0.1484 trn-auc: 0.9878  acc: 0.9796 val-auc: 0.8133  acc: 0.7500
 35/300 trn-loss-MF: 0.1313  trn-loss-MF: 0.1313 trn-loss-MF: 0.1313 trn-auc: 0.9825  acc: 0.9703 val-auc: 0.8105  acc: 0.7333
 36/300 trn-loss-MF: 0.1258  trn-loss-MF: 0.1258 trn-loss-MF: 0.1258 trn-auc: 0.9974  acc: 0.9963 val-auc: 0.8112  acc: 0.7500
 37/300 trn-loss-MF: 0.1135  trn-loss-MF: 0.1135 trn-loss-MF: 0.1135 trn-auc: 0.9989  acc: 0.9981 val-auc: 0.8473  acc: 0.8000
 38/300 trn-loss-MF: 0.1023  trn-loss-MF: 0.1023 trn-loss-MF: 0.1023 trn-auc: 0.9910  acc: 0.9851 val-auc: 0.8651  acc: 0.8333
 39/300 trn-loss-MF: 0.0985  trn-loss-MF: 0.0985 trn-loss-MF: 0.0985 trn-auc: 0.9948  acc: 0.9926 val-auc: 0.8968  acc: 0.8833
 40/300 trn-loss-MF: 0.0999  trn-loss-MF: 0.0999 trn-loss-MF: 0.0999 trn-auc: 0.9697  acc: 0.9405 val-auc: 0.9004  acc: 0.8333
 41/300 trn-loss-MF: 0.1507  trn-loss-MF: 0.1507 trn-loss-MF: 0.1507 trn-auc: 0.9687  acc: 0.9740 val-auc: 0.8283  acc: 0.8167
 42/300 trn-loss-MF: 0.2114  trn-loss-MF: 0.2114 trn-loss-MF: 0.2114 trn-auc: 0.8623  acc: 0.7546 val-auc: 0.8039  acc: 0.6500
 43/300 trn-loss-MF: 0.3568  trn-loss-MF: 0.3568 trn-loss-MF: 0.3568 trn-auc: 0.9186  acc: 0.8494 val-auc: 0.8524  acc: 0.7333
 44/300 trn-loss-MF: 0.2821  trn-loss-MF: 0.2821 trn-loss-MF: 0.2821 trn-auc: 0.9231  acc: 0.8941 val-auc: 0.8270  acc: 0.7500
 45/300 trn-loss-MF: 0.2690  trn-loss-MF: 0.2690 trn-loss-MF: 0.2690 trn-auc: 0.9689  acc: 0.9572 val-auc: 0.8252  acc: 0.7833
 46/300 trn-loss-MF: 0.2358  trn-loss-MF: 0.2358 trn-loss-MF: 0.2358 trn-auc: 0.9375  acc: 0.8978 val-auc: 0.8329  acc: 0.7833
 47/300 trn-loss-MF: 0.2443  trn-loss-MF: 0.2443 trn-loss-MF: 0.2443 trn-auc: 0.9420  acc: 0.8978 val-auc: 0.8713  acc: 0.7833
 48/300 trn-loss-MF: 0.2156  trn-loss-MF: 0.2156 trn-loss-MF: 0.2156 trn-auc: 0.9835  acc: 0.9703 val-auc: 0.8837  acc: 0.8167
 49/300 trn-loss-MF: 0.1848  trn-loss-MF: 0.1848 trn-loss-MF: 0.1848 trn-auc: 0.9659  acc: 0.9517 val-auc: 0.8654  acc: 0.8000
 50/300 trn-loss-MF: 0.2145  trn-loss-MF: 0.2145 trn-loss-MF: 0.2145 trn-auc: 0.9470  acc: 0.9071 val-auc: 0.8630  acc: 0.7667
 51/300 trn-loss-MF: 0.2003  trn-loss-MF: 0.2003 trn-loss-MF: 0.2003 trn-auc: 0.9434  acc: 0.9015 val-auc: 0.8702  acc: 0.7833
 52/300 trn-loss-MF: 0.1940  trn-loss-MF: 0.1940 trn-loss-MF: 0.1940 trn-auc: 0.9812  acc: 0.9703 val-auc: 0.8633  acc: 0.8167
 53/300 trn-loss-MF: 0.1632  trn-loss-MF: 0.1632 trn-loss-MF: 0.1632 trn-auc: 0.9758  acc: 0.9665 val-auc: 0.9171  acc: 0.8833
 54/300 trn-loss-MF: 0.1619  trn-loss-MF: 0.1619 trn-loss-MF: 0.1619 trn-auc: 0.9810  acc: 0.9684 val-auc: 0.8982  acc: 0.8500
 55/300 trn-loss-MF: 0.1461  trn-loss-MF: 0.1461 trn-loss-MF: 0.1461 trn-auc: 0.9689  acc: 0.9461 val-auc: 0.8986  acc: 0.8333
 56/300 trn-loss-MF: 0.1491  trn-loss-MF: 0.1491 trn-loss-MF: 0.1491 trn-auc: 0.9925  acc: 0.9870 val-auc: 0.9068  acc: 0.8833
 57/300 trn-loss-MF: 0.1291  trn-loss-MF: 0.1291 trn-loss-MF: 0.1291 trn-auc: 0.9896  acc: 0.9851 val-auc: 0.8874  acc: 0.8667
 58/300 trn-loss-MF: 0.1354  trn-loss-MF: 0.1354 trn-loss-MF: 0.1354 trn-auc: 0.9869  acc: 0.9777 val-auc: 0.9037  acc: 0.8500
 59/300 trn-loss-MF: 0.1121  trn-loss-MF: 0.1121 trn-loss-MF: 0.1121 trn-auc: 0.9817  acc: 0.9684 val-auc: 0.8942  acc: 0.8333
 60/300 trn-loss-MF: 0.1181  trn-loss-MF: 0.1181 trn-loss-MF: 0.1181 trn-auc: 0.9963  acc: 0.9944 val-auc: 0.9227  acc: 0.8833
 61/300 trn-loss-MF: 0.0990  trn-loss-MF: 0.0990 trn-loss-MF: 0.0990 trn-auc: 0.9943  acc: 0.9926 val-auc: 0.8993  acc: 0.8500
 62/300 trn-loss-MF: 0.1004  trn-loss-MF: 0.1004 trn-loss-MF: 0.1004 trn-auc: 0.9923  acc: 0.9870 val-auc: 0.9120  acc: 0.8500
 63/300 trn-loss-MF: 0.1009  trn-loss-MF: 0.1009 trn-loss-MF: 0.1009 trn-auc: 0.9957  acc: 0.9926 val-auc: 0.9140  acc: 0.9000
 64/300 trn-loss-MF: 0.0955  trn-loss-MF: 0.0955 trn-loss-MF: 0.0955 trn-auc: 0.9989  acc: 0.9981 val-auc: 0.9096  acc: 0.9000
 65/300 trn-loss-MF: 0.0882  trn-loss-MF: 0.0882 trn-loss-MF: 0.0882 trn-auc: 0.9881  acc: 0.9777 val-auc: 0.9048  acc: 0.8500
 66/300 trn-loss-MF: 0.0988  trn-loss-MF: 0.0988 trn-loss-MF: 0.0988 trn-auc: 0.9980  acc: 0.9963 val-auc: 0.8834  acc: 0.8500
 67/300 trn-loss-MF: 0.0940  trn-loss-MF: 0.0940 trn-loss-MF: 0.0940 trn-auc: 0.9957  acc: 0.9926 val-auc: 0.9081  acc: 0.8500
 68/300 trn-loss-MF: 0.0831  trn-loss-MF: 0.0831 trn-loss-MF: 0.0831 trn-auc: 0.9985  acc: 0.9981 val-auc: 0.9405  acc: 0.9167
 69/300 trn-loss-MF: 0.0833  trn-loss-MF: 0.0833 trn-loss-MF: 0.0833 trn-auc: 0.9974  acc: 0.9963 val-auc: 0.9343  acc: 0.9000
 70/300 trn-loss-MF: 0.0791  trn-loss-MF: 0.0791 trn-loss-MF: 0.0791 trn-auc: 1.0000  acc: 1.0000 val-auc: 0.9215  acc: 0.8833
 71/300 trn-loss-MF: 0.0733  trn-loss-MF: 0.0733 trn-loss-MF: 0.0733 trn-auc: 0.9969  acc: 0.9963 val-auc: 0.9405  acc: 0.9167
 72/300 trn-loss-MF: 0.0753  trn-loss-MF: 0.0753 trn-loss-MF: 0.0753 trn-auc: 0.9936  acc: 0.9888 val-auc: 0.9398  acc: 0.9000
 73/300 trn-loss-MF: 0.0884  trn-loss-MF: 0.0884 trn-loss-MF: 0.0884 trn-auc: 0.9969  acc: 0.9981 val-auc: 0.9215  acc: 0.8833
 74/300 trn-loss-MF: 0.0840  trn-loss-MF: 0.0840 trn-loss-MF: 0.0840 trn-auc: 0.9648  acc: 0.9349 val-auc: 0.9048  acc: 0.8500
 75/300 trn-loss-MF: 0.1423  trn-loss-MF: 0.1423 trn-loss-MF: 0.1423 trn-auc: 0.8956  acc: 0.8829 val-auc: 0.8179  acc: 0.7833
